"Position","Player Name","Team Name","Nationality","Height","Weight","Age","Condition","Overall Rating"
"GK","GUILHERME","LOKOMOTIV MOSKVA","RUSSIA",195,95,35,"B",79
"AMF","N. GAITÁN","SPORTING BRAGA","ARGENTINA",174,68,32,"C",79
"CMF","M. FELLAINI","SHANDONG LUNENG TAISHAN","BELGIUM",194,85,33,"C",79
"CF","S. JOVETIC","MONACO","MONTENEGRO",183,79,31,"C",79
"CB","S. KJÆR","MILANO RN","DENMARK",190,86,31,"B",79
"CB","N. N'KOULOU","TORINO","CAMEROON",184,77,30,"C",79
"AMF","R. BOUDEBOUZ","SAINT-ÉTIENNE","ALGERIA",177,70,30,"C",79
"CF","L. DE JONG","SEVILLA NERVIÓN BR","NETHERLANDS",188,86,30,"C",79
"RWF","F. ORELLANA","VALLADOLID MB","CHILE",170,70,34,"D",79
"GK","J. ZOET","SPEZIA","NETHERLANDS",186,76,29,"E",79
"CMF","J. KUCKA","PARMA","SLOVAKIA",186,86,33,"C",79
"LB","C. ANSALDI","TORINO","ARGENTINA",181,76,34,"C",79
"DMF","G. MEDEL","BOLOGNA","CHILE",171,76,33,"C",79
"CF","S. RONDÓN","DALIAN PRO","VENEZUELA",186,85,31,"C",79
"AMF","J. PASTORE","ROMA","ARGENTINA",187,78,31,"C",79
"RWF","X. SHAQIRI","LIVERPOOL R","SWITZERLAND",169,72,29,"C",79
"AMF","Y. BELHANDA","GALATASARAY","MOROCCO",175,74,30,"D",79
"LWF","MUNIAIN","BILBAO BR","SPAIN",170,66,28,"C",79
"GK","ADÁN","SPORTING CP","SPAIN",191,88,33,"C",79
"AMF","E. AGUILAR","Free Agents","COSTA RICA",177,73,29,"C",69
"CB","ALAN EMPEREUR","HELLAS VERONA","BRAZIL",186,82,26,"C",69
"AMF","J. VELÁSQUEZ","SANTA FE","COLOMBIA",174,70,25,"C",69
"LB","JOÃO VIGÁRIO","MADEIRA BP","PORTUGAL",180,74,25,"C",69
"DMF","R. RAVELOSON","TROYES","MADAGASCAR",182,73,23,"C",69
"AMF","D. DIANESSY","FORTUNA SITTARD","FRANCE",182,66,24,"C",69
"LWF","C. IKONOMIDIS","Free Agents","AUSTRALIA",180,80,25,"C",69
"RMF","B. BOUTOBBA","NIORT","FRANCE",173,65,22,"D",69
"RWF","S. EDERA","TORINO","ITALY",174,70,23,"C",69
"CMF","GUSTAVO FERRAREIS","ATLÉTICO GO","BRAZIL",177,71,24,"C",69
"LB","C. AKAS","BELENENSES","NIGERIA",188,90,26,"C",69
"CB","MARACÁS","PAÇOS DE FERREIRA","BRAZIL",184,71,26,"C",69
"CF","L. JALLOW","SALERNITANA","GAMBIA",185,80,26,"C",69
"CF","CRYZAN","SANTA CLARA","BRAZIL",190,82,24,"C",69
"RB","MATHEUS RIBEIRO","CHAPECOENSE","BRAZIL",178,72,27,"C",69
"RWF","PABLO VALCARCE","PONFERRADA AB","SPAIN",175,70,28,"B",69
"RWF","H. VACA","ATLÉTICO GO","BOLIVIA",165,60,22,"C",69
"CB","F. SIERRALTA","WATFORD BY","CHILE",192,83,23,"C",69
"LWF","N. DELGADILLO","PATRONATO","ARGENTINA",177,70,23,"C",69
"CF","M. CUADRA","RACING CLUB","ARGENTINA",172,64,25,"C",69
"CB","HENRIQUE TREVISAN","FAMALICÃO","BRAZIL",185,78,23,"C",69
"CMF","J. AMOAH","VITÓRIA GUIMARÃES","GHANA",178,68,26,"C",69
"LWF","J. BENÍTEZ","PALESTINO","ARGENTINA",178,77,29,"C",69
"LWF","H. TIJANOVICH","GIMNASIA LA PLATA","ARGENTINA",173,68,24,"C",69
"GK","CAIQUE FRANÇA","OESTE","BRAZIL",186,80,25,"C",69
"GK","JOÃO CARLOS","CUIABÁ","BRAZIL",190,85,32,"C",69
"LWF","GIOVANNY","GUARANI","BRAZIL",175,69,23,"C",69
"LB","R. DE LA FUENTE","COLO COLO","CHILE",170,68,29,"C",69
"CMF","R. ZAMBRANO","Free Agents","VENEZUELA",174,68,26,"C",69
"LB","B. SMITH","Free Agents","AUSTRALIA",178,70,26,"C",69
"GK","D. BACHMANN","WATFORD BY","AUSTRIA",191,81,26,"C",69
"AMF","K. HOGGAS","CERCLE BRUGGE","FRANCE",183,77,29,"C",69
"GK","R. DESCAMPS","SPORTING CHARLEROI","FRANCE",196,82,24,"C",69
"LWF","K. GORRÉ","MADEIRA BP","NETHERLANDS",178,72,26,"C",69
"LWF","D. JOHNSEN","VENEZIA","NORWAY",185,80,22,"C",69
"SS","J. HARPER","GETAFE A","SCOTLAND",186,78,24,"C",69
"RB","JORDI CALAVERA","GIRONA R","SPAIN",178,74,25,"C",69
"CMF","ÓSCAR VALENTÍN","VALLECAS BR","SPAIN",177,64,26,"C",69
"CB","ALBERTO GUITIÁN","ZARAGOZA BA","SPAIN",182,74,30,"C",69
"AMF","LEANDRINHO","GIL VICENTE","BRAZIL",175,73,24,"D",69
"CF","J. PARRAGUEZ","COLO COLO","CHILE",183,86,31,"C",69
"GK","A. DESMAS","CLERMONT","FRANCE",196,87,26,"C",69
"LWF","C. LATTANZIO","ESTUDIANTES","ARGENTINA",174,73,23,"C",69
"RB","P. SAGNA","SANTA CLARA","SENEGAL",183,76,30,"C",69
"RWF","AMILTON","ANTALYASPOR","BRAZIL",172,68,31,"C",69
"CF","MARIO BARCO","MIRANDA DE EBRO RN","SPAIN",183,84,28,"C",69
"DMF","JAQUITÉ","TONDELA","GUINEA-BISSAU",172,65,24,"C",69
"GK","RONALDO","VITÓRIA","BRAZIL",194,86,24,"C",69
"CF","MATHEUS PATO","FLUMINENSE","BRAZIL",185,72,25,"C",69
"CF","W. DE LA ROSA","DEPORTIVO PEREIRA","COLOMBIA",166,64,27,"C",69
"RMF","H. BUSTAMANTE","OPERÁRIO PR","PARAGUAY",164,68,25,"C",69
"LB","HÉCTOR HERNÁNDEZ","NUMANCIA R","SPAIN",173,71,29,"C",69
"CF","CAYE QUINTANA","MÁLAGA AB","SPAIN",180,69,27,"E",69
"CB","RAFAEL DUMAS","NÁUTICO","BRAZIL",182,87,25,"C",69
"LB","H. TOFFOLO","HUDDERSFIELD BW","ENGLAND",183,71,25,"B",69
"LB","F. COSTA","VIRTUS ENTELLA","ITALY",174,72,25,"C",69
"LB","L. DEL PINO","UNIVERSIDAD DE CHILE","VENEZUELA",184,79,26,"C",69
"CMF","B. ADDAE","JUVE STABIA","GHANA",184,76,28,"C",69
"LWF","K. EDWARDS","WEST BROMWICH WB","ENGLAND",172,64,22,"C",69
"CF","J. LEKO","BIRMINGHAM B","ENGLAND",182,75,21,"C",69
"LWF","BRUNO RODRIGUES","PONTE PRETA","BRAZIL",177,72,23,"B",69
"CF","ASENCIO","GENOA","SPAIN",187,78,22,"C",69
"CMF","N. JANVIER","VITÓRIA GUIMARÃES","FRANCE",171,66,22,"C",69
"DMF","RONALDO","BAHIA","BRAZIL",179,69,24,"C",69
"CB","L. MOSEVICH","ARGENTINOS JUNIORS","ARGENTINA",184,80,23,"C",69
"GK","SAULO","BOTAFOGO","BRAZIL",190,85,25,"C",69
"AMF","C. D'URSO","CITTADELLA","ITALY",178,70,23,"C",69
"CB","J. TARAVEL","CERCLE BRUGGE","FRANCE",191,85,33,"C",69
"RMF","J. LIVOLANT","GUINGAMP","FRANCE",176,73,22,"B",69
"CF","S. BANZA","RC LENS","FRANCE",189,77,24,"C",69
"RWF","PABLO","GUARANI","BRAZIL",175,65,28,"C",69
"GK","LUCAS FRANÇA","CRUZEIRO","BRAZIL",194,83,24,"C",69
"LWF","FELIPE AUGUSTO","AMÉRICA MINEIRO","BRAZIL",183,77,28,"C",69
"GK","J. AYALA","ROSARIO CENTRAL","ARGENTINA",183,80,32,"C",69
"CMF","F. GRAHL","ALDOSIVI","ARGENTINA",170,68,28,"C",69
"CB","R. MARCHIZZA","SPEZIA","ITALY",186,80,22,"C",69
"CMF","G. ZHUKOV","Free Agents","KAZAKHSTAN",172,70,26,"C",69
"GK","M. PEANO","UNIÓN","ARGENTINA",187,80,22,"C",69
"CF","C. TIMITE","AMIENS","CÔTE D'IVOIRE",177,79,23,"C",69
"CB","HE GUAN","SHANGHAI SIPG","CHINA",181,79,27,"C",69
"CB","SHI KE","SHANGHAI SIPG","CHINA",184,80,27,"B",69
"RB","R. GRANT","Free Agents","AUSTRALIA",174,74,29,"C",69
"LWF","F. LOBOS","UNIVERSIDAD DE CHILE","CHILE",182,70,21,"C",69
"RWF","S. DIARRA","LORIENT","CÔTE D'IVOIRE",173,58,22,"C",69
"CB","M. LÓPEZ","CÁDIZ AA","ARGENTINA",190,84,29,"D",69
"RB","C. MARTÍNEZ","MIRANDA DE EBRO RN","DOMINICAN REPUBLIC",170,71,26,"C",69
"RWF","ISI PALAZÓN","VALLECAS BR","SPAIN",169,71,26,"E",69
"LB","CARLOS POMARES","TENERIFE AB","SPAIN",182,74,28,"C",69
"RB","A. SALVI","FROSINONE","ITALY",183,76,32,"C",69
"CF","F. STOKKERS","RKC WAALWIJK","NETHERLANDS",180,71,24,"D",69
"LB","A. MBENGUE","CAEN","SENEGAL",178,68,27,"C",69
"CB","I. SANKHON","SINT-TRUIDEN","GUINEA",177,72,24,"D",69
"CF","D. ORGILL","ANTALYASPOR","JAMAICA",183,80,30,"C",69
"RB","J. RISDON","Free Agents","AUSTRALIA",167,70,28,"C",69
"GK","R. OFORI","Free Agents","GHANA",185,79,27,"C",69
"CB","V. BOZHIKOV","Free Agents","BULGARIA",185,80,32,"C",69
"RB","ALBERTO BENITO","ALBACETE BN","SPAIN",176,68,28,"C",69
"RWF","C. BUONAIUTO","CREMONESE","ITALY",178,68,28,"D",69
"LB","S. CABRERA","PALESTINO","CHILE",175,70,22,"D",69
"CMF","S. GALANI","UNIVERSIDAD DE CHILE","CHILE",177,70,23,"C",69
"CF","G. LANARO","SANTIAGO WANDERERS","ARGENTINA",186,87,34,"C",69
"CB","A. BARISON","PORDENONE","ITALY",186,80,26,"B",69
"LB","JOSÉ MATOS","MÁLAGA AB","SPAIN",168,64,25,"C",69
"RB","M. ROMEO","MILLWALL BW","ANTIGUA AND BARBUDA",178,73,25,"C",69
"RB","J. SALAS","COQUIMBO UNIDO","CHILE",173,68,24,"C",69
"AMF","T. ANDRADE","ARGENTINOS JUNIORS","ARGENTINA",175,67,24,"C",69
"GK","A. DAVIES","STOKE RW","WALES",191,75,28,"B",69
"CB","PICHU ATIENZA","ZARAGOZA BA","SPAIN",191,86,30,"C",69
"LWF","V. RAMIS","GODOY CRUZ","ARGENTINA",180,80,26,"C",69
"CMF","E. OJEDA","ROSARIO CENTRAL","ARGENTINA",180,72,23,"C",69
"CMF","F. N'GOMA","BREST","FRANCE",175,69,27,"C",69
"DMF","F. AKSOY","ALANYASPOR","TURKEY",189,80,23,"C",69
"LWF","MAXWELL","CUIABÁ","BRAZIL",178,68,25,"C",69
"DMF","L. MACIEL","ALDOSIVI","ARGENTINA",177,70,25,"C",69
"GK","S. PEREZ","DEPORTES IQUIQUE","CHILE",180,76,30,"C",69
"DMF","YURI","FLUMINENSE","BRAZIL",182,78,26,"C",69
"LB","ORINHO","FLUMINENSE","BRAZIL",178,69,25,"C",69
"LWF","WALTERSON","FAMALICÃO","BRAZIL",175,72,26,"C",69
"RB","THIAGO ENNES","CONFIANÇA","BRAZIL",178,75,24,"C",69
"AMF","VITINHO","RED BULL BRAGANTINO","BRAZIL",176,68,22,"C",69
"LMF","FELIPE SARAIVA","PONTE PRETA","BRAZIL",172,74,22,"C",69
"RMF","G. GUDIÑO","SAN LORENZO","ARGENTINA",170,67,28,"C",69
"LWF","M. BORGNINO","UNIÓN","ARGENTINA",176,70,23,"C",69
"CMF","M. GONZÁLEZ","PATRONATO","ARGENTINA",178,74,24,"C",69
"RWF","E. KACHUNGA","SHEFFIELD BW","CONGO DR",178,74,28,"C",69
"RB","SON","LEVANTE RA","SPAIN",178,72,26,"C",69
"CF","K. ANDRIC","DINAMO ZAGREB","SERBIA",189,82,25,"B",69
"RB","R. GONZÁLEZ","UNIÓN LA CALERA","CHILE",170,72,25,"C",69
"LMF","C. O'DOWDA","BRISTOL R","IRELAND",180,75,25,"C",69
"CMF","MACHADO","CRUZEIRO","BRAZIL",174,73,24,"B",69
"CB","F. MAYEMBO","LE HAVRE","CONGO",184,86,24,"C",69
"LWF","F. DI MARIANO","VENEZIA","ITALY",177,68,24,"C",69
"DMF","CAUE","BELENENSES","BRAZIL",186,80,31,"C",69
"AMF","R. LUNDQVIST","GRONINGEN","SWEDEN",178,74,23,"B",69
"DMF","J. ANDRADA","GODOY CRUZ","ARGENTINA",183,77,25,"C",69
"CF","J. ASORO","GENOA","SWEDEN",175,70,21,"C",69
"CF","F. LADAPO","ROTHERHAM RW","NIGERIA",187,79,27,"C",69
"DMF","A. SISSAKO","ZULTE-WAREGEM","FRANCE",186,80,22,"C",69
"RB","LUIS PÉREZ","VALLADOLID MB","SPAIN",180,68,25,"C",69
"LMF","AITOR GARCÍA","GIJÓN RB","SPAIN",173,69,26,"C",69
"CB","JAIR AMADOR","ZARAGOZA BA","PORTUGAL",190,80,31,"C",69
"RB","RAFA NAVARRO","ÁLAVA AB","SPAIN",173,61,26,"C",69
"CF","I. MORALES","COLO COLO","CHILE",178,69,21,"C",69
"CB","RODRIGÃO","GIL VICENTE","BRAZIL",195,72,25,"C",69
"CB","N. THALLER","LANÚS","ARGENTINA",185,86,22,"C",69
"GK","IVÁN VILLAR","VIGO AB","SPAIN",189,76,23,"C",69
"CB","J. PLEGUEZUELO","TWENTE","SPAIN",180,70,23,"C",69
"CB","S. BABIC","FAMALICÃO","SERBIA",195,85,24,"C",69
"CB","N. DUSSENNE","STANDARD LIÈGE","BELGIUM",191,80,28,"C",69
"LWF","ROBSON FERNANDES","CORITIBA","BRAZIL",179,76,29,"C",69
"GK","Á. FERNÁNDEZ","HUESCA RA","SPAIN",185,78,22,"C",69
"LWF","D. VUELTO","Free Agents","HONDURAS",178,74,22,"C",69
"LB","YURI","PONTE PRETA","BRAZIL",173,74,24,"C",69
"LB","C. OPÉRI","CHÂTEAUROUX","FRANCE",183,79,23,"C",69
"CF","MARC GUAL","ALCORCÓN AA","SPAIN",184,73,24,"C",69
"RB","G. MANTUAN","GIL VICENTE","BRAZIL",175,70,23,"C",69
"GK","L. URETA","O'HIGGINS","CHILE",178,79,21,"C",69
"RB","FERNANDO FONSECA","PAÇOS DE FERREIRA","PORTUGAL",182,77,23,"C",69
"LB","N. BAEZA","DEPORTES LA SERENA","CHILE",175,74,23,"D",69
"LMF","ÁLEX MULA","FUENLABRADA A","SPAIN",177,69,24,"C",69
"DMF","T. COGNAT","SERVETTE","FRANCE",173,67,22,"C",69
"CF","K. MOORE","CARDIFF B","WALES",195,83,28,"C",69
"GK","ELIAS","CHAPECOENSE","BRAZIL",188,74,25,"C",69
"RB","G. ASÍS","INDEPENDIENTE","ARGENTINA",174,65,24,"C",69
"LB","G. RISSO","ATLÉTICO TUCUMÁN","ARGENTINA",179,73,25,"C",69
"AMF","MATHEUS ANJOS","BOTAFOGO SP","BRAZIL",181,72,22,"C",69
"CB","C. NELSON","CARDIFF B","ENGLAND",185,74,27,"C",69
"CB","VITÃO","SHAKHTAR DONETSK","BRAZIL",185,75,20,"C",69
"LWF","N. BARRIOS","CENTRAL CÓRDOBA SDE","ARGENTINA",156,56,22,"C",69
"RWF","LI SHENGLONG","SHANGHAI SIPG","CHINA",181,75,28,"C",69
"CMF","JON GURIDI","VASCO GIPUZKOA AB","SPAIN",179,64,25,"C",69
"CB","K. ITAKURA","GRONINGEN","JAPAN",186,75,23,"C",69
"RB","S. MOHARRAMI","DINAMO ZAGREB","IRAN",174,71,24,"B",69
"CF","C. SPINELLI","GENOA","ARGENTINA",180,80,23,"C",69
"CF","B. MOUSSITI-OKO","AJACCIO","CONGO",184,89,25,"C",69
"RB","A. SOUBERVIE","CHAMBLY","FRANCE",181,72,36,"B",69
"DMF","F. BECHTHOLDT","CURICÓ UNIDO","ARGENTINA",178,72,27,"B",69
"LWF","G. TELLO","DEPORTES ANTOFAGASTA","CHILE",175,71,27,"C",69
"RB","A. CIRANNI","ROYAL EXCEL MOUSCRON","BELGIUM",172,66,24,"C",69
"CB","S. NIAKATÉ","GUINGAMP","FRANCE",185,78,21,"B",69
"RMF","K. DESPODOV","CAGLIARI","BULGARIA",178,70,24,"D",69
"CB","I. PARO","NIORT","BURKINA FASO",184,79,26,"C",69
"LWF","M. PINTO","COQUIMBO UNIDO","CHILE",165,65,22,"C",69
"DMF","E. KOUASSI","GENK","CÔTE D'IVOIRE",185,70,23,"C",69
"CB","S. CONDÉ","CHÂTEAUROUX","GUINEA",192,93,27,"C",69
"RWF","MORATO","RED BULL BRAGANTINO","BRAZIL",170,66,28,"C",69
"CMF","F. DELI","CREMONESE","ITALY",182,70,26,"C",69
"GK","LIMONES","MIRANDA DE EBRO RN","SPAIN",189,87,34,"B",69
"AMF","M. RODRÍGUEZ","CÚCUTA DEPORTIVO","ARGENTINA",175,61,27,"C",69
"RWF","G. ARABIDZE","MADEIRA BP","GEORGIA",173,70,22,"C",69
"LB","T. AUGELLO","SAMPDORIA","ITALY",180,70,26,"C",69
"RB","L. GHIRINGHELLI","CITTADELLA","ITALY",180,78,28,"C",69
"CMF","L. VERSTRAETE","ANTWERP","BELGIUM",185,70,21,"C",69
"GK","R. SOLIS","SPORTING CRISTAL","PERU",187,75,22,"C",69
"CF","M. MEŠANOVIC","DENIZLISPOR","BOSNIA AND HERZEGOVINA",177,75,30,"C",69
"RB","A. VINDHEIM","SPARTA PRAHA","NORWAY",184,79,25,"C",69
"CB","D. CHATZIISAIAS","RIZESPOR","GREECE",193,85,28,"C",69
"LB","F. BANGUERO","MILLONARIOS","COLOMBIA",180,74,32,"C",69
"RB","J. PALACIOS","ATLÉTICO BUCARAMANGA","COLOMBIA",178,72,30,"C",69
"RB","A. ROMÁN","MILLONARIOS","COLOMBIA",183,80,25,"C",69
"SS","C. ARANGO","MILLONARIOS","COLOMBIA",178,78,25,"C",69
"AMF","M. VÁZQUEZ","FORTALEZA","ARGENTINA",174,71,28,"C",69
"DMF","A. FUENTES","FUENLABRADA A","PERU",193,91,22,"C",69
"LWF","J. HARROP","PRESTON WB","ENGLAND",175,70,25,"C",69
"CB","M. TONI","VÉLEZ SARSFIELD","ARGENTINA",185,77,22,"C",69
"RB","CAIQUE SÁ","BOTAFOGO SP","BRAZIL",170,69,28,"C",69
"CF","A. RODRÍGUEZ","NEWELL'S OLD BOYS","ARGENTINA",170,71,24,"C",69
"RB","ALEX PINTO","FARENSE","PORTUGAL",187,73,22,"C",69
"LB","MASCARENHAS","VITÓRIA GUIMARÃES","BRAZIL",180,65,22,"C",69
"CB","L. LINDSAY","STOKE RW","SCOTLAND",193,79,25,"C",69
"CF","BRENNER","SÃO PAULO","BRAZIL",175,70,20,"C",69
"CB","M. BÜRKI","LUZERN","SWITZERLAND",184,80,27,"C",69
"CB","M. KNOESTER","HERACLES","NETHERLANDS",184,74,22,"C",69
"CB","S. GRIPPO","OVIEDO A","SWITZERLAND",189,84,32,"C",69
"CB","GILVAN","ATLÉTICO GO","BRAZIL",188,81,31,"C",69
"LWF","LEE SEUNG-WOO","SINT-TRUIDEN","REPUBLIC OF KOREA",170,60,22,"D",69
"CF","N. GUERRA","UNIVERSIDAD DE CHILE","CHILE",174,72,21,"C",69
"LMF","A. KOITA","WAASLAND-BEVEREN","BELGIUM",175,69,22,"C",69
"CF","DANI GÓMEZ","LEVANTE RA","SPAIN",177,70,22,"C",69
"CB","P. JAROSZYNSKI","GENOA","POLAND",184,78,26,"C",69
"GK","M. BULKA","PSG","POLAND",198,90,21,"C",69
"CMF","W. NDENGE","LUZERN","GERMANY",188,81,23,"C",69
"RWF","S. SOW","RKC WAALWIJK","NETHERLANDS",182,74,24,"D",69
"LMF","M. TRAMONI","AJACCIO","FRANCE",175,65,20,"C",69
"GK","L. ATI ZIGI","ST. GALLEN","GHANA",189,83,24,"B",69
"RB","D. DANKERLUI","GRONINGEN","NETHERLANDS",175,74,24,"C",69
"GK","A. JAKUBECH","KORTRIJK","SLOVAKIA",188,82,23,"D",69
"GK","M. LANGER","SCHALKE 04","AUSTRIA",195,87,35,"C",69
"CB","G. CORBO","ASCOLI","ITALY",186,78,20,"B",69
"LWF","E. GYASI","SPEZIA","GHANA",181,70,26,"C",69
"SS","M. ORTIZ","TALLERES DE CÓRDOBA","ARGENTINA",163,64,26,"C",69
"CMF","T. VAN DE LOOI","BRESCIA BA","NETHERLANDS",180,78,21,"C",69
"CF","E. SALCEDO","LOMBARDIA NA","ITALY",178,74,19,"C",69
"LMF","M. TAVERNIER","MIDDLESBROUGH RW","ENGLAND",177,70,21,"C",69
"RWF","F. MALBAŠIC","CÁDIZ AA","SERBIA",182,78,28,"C",69
"RB","J. MADRID","SPORTING CRISTAL","PERU",179,74,24,"C",69
"CF","M. GALLEGOS","UNIÓN","ARGENTINA",179,72,23,"C",69
"AMF","A. URIBE","DEPORTES ANTOFAGASTA","CHILE",175,70,21,"C",69
"CMF","F. KANOUTE","CERCLE BRUGGE","SENEGAL",186,78,22,"D",69
"GK","LUCAS FRIGERI","AVAÍ","BRAZIL",194,88,31,"A",69
"RWF","CAIO PAULISTA","FLUMINENSE","BRAZIL",181,73,22,"C",69
"RWF","C. PALACIOS","UNIÓN ESPAÑOLA","CHILE",182,75,20,"B",69
"CB","ANDERSON","BAHIA","BRAZIL",185,71,25,"C",69
"CB","S. PINAS","ADO DEN HAAG","NETHERLANDS",184,77,22,"C",69
"CF","E. CETRÉ","JUNIOR","COLOMBIA",170,74,22,"C",69
"CF","YURI ALBERTO","SANTOS","BRAZIL",183,77,19,"C",69
"CMF","MIRAHMETJAN MUZEPPER","TIANJIN TEDA","CHINA",182,73,29,"C",69
"LB","ZHAO HONGLÜE","TIANJIN TEDA","CHINA",178,70,31,"C",69
"DMF","LI HANG","WUHAN ZALL","CHINA",182,77,31,"C",69
"GK","WU YAN","HENAN JIANYE","CHINA",191,82,31,"C",69
"LB","S. SIDLER","LUZERN","SWITZERLAND",185,72,22,"E",69
"DMF","O. CUSTODIO","LUGANO","SWITZERLAND",179,76,25,"D",69
"CMF","F. UGRINIC","LUZERN","SWITZERLAND",184,84,21,"C",69
"CF","C. NDIAYE","GÖZTEPE","SENEGAL",190,78,24,"C",69
"CB","M. CAUFRIEZ","WAASLAND-BEVEREN","BELGIUM",189,81,23,"C",69
"GK","K. FICKENTSCHER","SION","SWITZERLAND",184,73,32,"B",69
"LB","A. CORRYN","CERCLE BRUGGE","BELGIUM",177,73,26,"C",69
"CB","D. BATUBINSIKA","ANTWERP","FRANCE",184,84,24,"C",69
"RB","J. VAN CLEEMPUT","MECHELEN","BELGIUM",183,73,23,"C",69
"CB","C. ZESIGER","YOUNG BOYS","SWITZERLAND",194,88,22,"C",69
"LMF","N. SCHOUTERDEN","KAS EUPEN","BELGIUM",176,64,32,"C",69
"GK","N. JACKERS","WAASLAND-BEVEREN","BELGIUM",189,72,23,"E",69
"RMF","J. BATAILLE","KV OOSTENDE","BELGIUM",175,70,21,"C",69
"CB","A. MILIC","ANDERLECHT","CROATIA",190,85,26,"C",69
"GK","O. DE WOLF","KAS EUPEN","BELGIUM",190,83,24,"C",69
"AMF","M. BOTTANI","LUGANO","SWITZERLAND",170,64,29,"C",69
"CMF","K. GUTIÉRREZ","RACING CLUB","ARGENTINA",168,65,23,"C",69
"CMF","R. FAIVRE","BREST","FRANCE",180,78,22,"C",69
"CF","F. HORNBY","STADE DE REIMS","SCOTLAND",195,85,21,"C",69
"DMF","E. KAYEMBE","KAS EUPEN","CONGO DR",183,70,22,"C",69
"LB","N. FERGUSON","CRYSTAL PALACE RB","ENGLAND",181,70,20,"C",69
"AMF","ÁLVARO AGUADO","VALLADOLID MB","SPAIN",175,66,24,"C",69
"GK","R. JÉREZ","ALIANZA PETROLERA","GUATEMALA",193,85,34,"C",69
"DMF","F. JARAMILLO","AMÉRICA DE CALI","COLOMBIA",185,83,24,"D",69
"LB","L. BALANTA","DEPORTES TOLIMA","COLOMBIA",186,78,30,"C",69
"DMF","R. TAVERA","DEPORTIVO PEREIRA","COLOMBIA",171,65,25,"C",69
"RB","J. ARBOLEDA","DEPORTIVO PASTO","COLOMBIA",182,70,31,"C",69
"DMF","L. PAZ","AMÉRICA DE CALI","COLOMBIA",175,70,32,"C",69
"CMF","L. ANGULO","INDEPENDIENTE MEDELLÍN","COLOMBIA",185,78,25,"C",69
"DMF","J. RÍOS","DEPORTES TOLIMA","COLOMBIA",173,67,29,"B",69
"GK","A. MOSQUERA","INDEPENDIENTE MEDELLÍN","COLOMBIA",187,83,29,"C",69
"RB","J. ZULUAGA","JAGUARES DE CÓRDOBA","COLOMBIA",176,67,27,"C",69
"CB","J. BILLONG","SALERNITANA","FRANCE",191,88,27,"C",69
"RMF","BRUNO SILVA","ATLÉTICO MINEIRO","BRAZIL",170,64,20,"C",69
"CMF","RICARDO RYLLER","RED BULL BRAGANTINO","BRAZIL",184,72,26,"C",69
"CB","P. KANSTRUP","SØNDERJYSKE","DENMARK",188,81,31,"C",69
"LWF","J. AMON","NORDSJÆLLAND","USA",170,70,21,"C",69
"RB","A. MUNKSGAARD","AGF","DENMARK",181,75,23,"D",69
"RWF","R. HASSAN","SØNDERJYSKE","NIGERIA",172,64,29,"C",69
"GK","O. CHRISTENSEN","OB","DENMARK",190,78,21,"E",69
"CMF","A. OKOSUN","MIDTJYLLAND","DENMARK",197,78,27,"C",69
"AMF","H. HANSSON","HORSENS","FAROE ISLANDS",182,77,28,"C",69
"GK","W. ESKELINEN","AGF","SWEDEN",191,84,24,"D",69
"CF","I. JEBALI","OB","TUNISIA",186,84,29,"A",69
"CB","C. STARFELT","RUBIN KAZAN","SWEDEN",185,83,25,"C",69
"DMF","L. SADIKU","KASIMPASA","ALBANIA",181,67,29,"C",69
"LMF","Y. ERDOGAN","KASIMPASA","TURKEY",171,68,28,"C",69
"RB","T. BINGÖL","ALANYASPOR","TURKEY",180,78,27,"C",69
"RB","A. OGUZ","KASIMPASA","TURKEY",176,83,27,"D",69
"DMF","A. ŠCEKIC","Free Agents","MONTENEGRO",193,84,29,"C",69
"CMF","M. ÇAGIRAN","KONYASPOR","TURKEY",181,82,28,"C",69
"GK","E. ÖZBIR","GENÇLERBIRLIGI","TURKEY",187,78,31,"C",69
"SS","M. CAVALLERI","CURICÓ UNIDO","CHILE",168,63,22,"C",69
"LB","IVÁN MARTOS","ALMERÍA RB","SPAIN",182,68,23,"C",69
"CB","F. TORRES","AUDAX ITALIANO","CHILE",180,78,31,"B",69
"LB","MARCOS CIPRIANO","SHAKHTAR DONETSK","BRAZIL",174,65,21,"C",69
"SS","M. DAUDA","ANDERLECHT","GHANA",176,70,22,"C",69
"LB","FELIPE CURCIO","SALERNITANA","BRAZIL",183,78,27,"B",69
"LMF","LUCAS SANTOS","VASCO DA GAMA","BRAZIL",164,59,21,"C",69
"DMF","R. MCCRORIE","ABERDEEN","SCOTLAND",185,70,22,"B",69
"CF","E. BROPHY","KILMARNOCK","SCOTLAND",175,64,24,"C",69
"LWF","J. JONES","RANGERS","NORTHERN IRELAND",174,61,26,"C",69
"CMF","G. DICKER","KILMARNOCK","IRELAND",183,76,34,"C",69
"CB","R. PORTEOUS","HIBERNIAN","SCOTLAND",186,73,21,"C",69
"CB","J. SHAUGHNESSY","ST. MIRREN","IRELAND",183,69,28,"C",69
"AMF","F. VARELA","DENIZLISPOR","ARGENTINA",174,70,24,"C",69
"CF","T. BUITINK","VITESSE","NETHERLANDS",170,78,20,"D",69
"LWF","D. SYSUEV","UFA","RUSSIA",176,75,32,"D",69
"CF","V. KROTOV","UFA","RUSSIA",183,71,27,"C",69
